Date,GSPC,IXIC,VIX,MSFT,GOOGL
2019-01-08,2574.409912109375,6897.0,20.469999313354492,96.18450164794922,53.861541748046875
2019-01-09,2584.9599609375,6957.080078125,19.979999542236328,97.55989074707031,53.67692947387695
2019-01-10,2596.639892578125,6986.06982421875,19.5,96.93301391601562,53.5369873046875
2019-01-11,2596.260009765625,6971.47998046875,18.190000534057617,96.18450164794922,52.824378967285156
2019-01-14,2582.610107421875,6905.919921875,19.06999969482422,95.48275756835938,52.18123245239258
2019-01-15,2610.300048828125,7023.830078125,18.600000381469727,98.25228118896484,53.918113708496094
2019-01-16,2616.10009765625,7034.68994140625,19.040000915527344,98.59845733642578,54.066986083984375
2019-01-17,2635.9599609375,7084.4599609375,18.059999465942383,99.29084777832031,54.543888092041016
2019-01-18,2670.7099609375,7157.22998046875,17.799999237060547,100.77852630615234,54.94981384277344
2019-01-22,2632.89990234375,7020.35986328125,20.799999237060547,98.87915802001953,53.527061462402344
2019-01-23,2638.699951171875,7025.77001953125,19.520000457763672,99.84284210205078,53.81389617919922
2019-01-24,2642.330078125,7073.4599609375,18.889999389648438,99.36568450927734,53.79354476928711
2019-01-25,2664.760009765625,7164.85986328125,17.420000076293945,100.27326202392578,54.66248321533203
2019-01-28,2643.85009765625,7085.68017578125,18.8700008392334,98.31778717041016,53.588104248046875
2019-01-29,2640.0,7028.2900390625,19.1299991607666,96.31549072265625,53.101776123046875
2019-01-30,2681.050048828125,7183.080078125,17.65999984741211,99.53411865234375,54.48780822753906
2019-01-31,2704.10009765625,7281.740234375,16.56999969482422,97.70958709716797,55.872344970703125
2019-02-01,2706.530029296875,7263.8701171875,16.139999389648438,96.165771484375,55.51156234741211
2019-02-04,2724.8701171875,7347.5400390625,15.729999542236328,98.93528747558594,56.64302062988281
2019-02-05,2737.699951171875,7402.080078125,15.569999694824219,100.32006072998047,57.16160583496094
2019-02-06,2731.610107421875,7375.27978515625,15.380000114440918,99.20663452148438,55.723472595214844
2019-02-07,2706.050048828125,7288.35009765625,16.3700008392334,98.49554443359375,54.880836486816406
2019-02-08,2707.8798828125,7298.2001953125,15.720000267028809,98.8697738647461,54.705657958984375
2019-02-11,2709.800048828125,7307.89990234375,15.970000267028809,98.47682189941406,54.69275665283203
2019-02-12,2744.72998046875,7414.6201171875,15.430000305175781,100.01128387451172,55.95621109008789
2019-02-13,2753.030029296875,7420.3798828125,15.649999618530273,99.9364242553711,56.00831604003906
2019-02-14,2745.72998046875,7426.9501953125,16.219999313354492,100.0206527709961,56.036598205566406
2019-02-15,2775.60009765625,7472.41015625,14.90999984741211,101.25570678710938,55.56169128417969
2019-02-19,2779.760009765625,7486.77001953125,14.880000114440918,101.20890045166016,55.90311050415039
2019-02-20,2784.699951171875,7489.06982421875,14.020000457763672,100.68273162841797,55.60933303833008
2019-02-21,2774.8798828125,7459.7099609375,14.460000038146973,102.80632781982422,54.79646682739258
2019-02-22,2792.669921875,7527.5400390625,13.510000228881836,104.27214050292969,55.409339904785156
2019-02-25,2796.110107421875,7554.4599609375,14.850000381469727,104.85472106933594,55.44755554199219
2019-02-26,2793.89990234375,7549.2998046875,15.170000076293945,105.57825469970703,55.6797981262207
2019-02-27,2792.3798828125,7554.509765625,14.699999809265137,105.39969635009766,55.723472595214844
2019-02-28,2784.489990234375,7532.52978515625,14.779999732971191,105.26817321777344,55.90509796142578
2019-03-01,2803.68994140625,7595.35009765625,13.569999694824219,105.73798370361328,56.995357513427734
2019-03-04,2792.81005859375,7577.56982421875,14.630000114440918,105.48428344726562,57.238525390625
2019-03-05,2789.64990234375,7576.35986328125,14.739999771118164,104.95808410644531,58.021114349365234
2019-03-06,2771.449951171875,7505.919921875,15.739999771118164,105.00505065917969,57.810203552246094
2019-03-07,2748.929931640625,7421.4599609375,16.59000015258789,103.7271728515625,57.110984802246094
2019-03-08,2743.070068359375,7408.14013671875,16.049999237060547,103.83992004394531,57.067317962646484
